model,norm_mode,scaler,weighted,MAE,RMSE,MASE,exp_id,data_group_id,scaling_level,norm_type,norm_affine
NaiveModel,none,PowerTransformer(),None,0.0716,0.09,0.9715,"gen_one_shape_ar_trend_Naive_n_ts_[2, 2, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[10.0, 0.0, 10.0, 0.0]",TRE,per_time_series,None,False
NaiveModel,none,PowerTransformer(),std,0.0716,0.09,0.9715,"gen_one_shape_ar_trend_Naive_n_ts_[2, 2, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[10.0, 0.0, 10.0, 0.0]",TRE,per_time_series,None,False
NaiveModel,none,PowerTransformer(),None,0.0716,0.09,0.9715,"gen_one_shape_ar_trend_Naive_n_ts_[2, 2, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[10.0, 0.0, 10.0, 0.0]",TRE,per_dataset,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.0548,0.0752,0.7431,"gen_one_shape_ar_trend_Naive_n_ts_[2, 2, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[10.0, 0.0, 10.0, 0.0]",TRE,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),std,0.0548,0.0752,0.7431,"gen_one_shape_ar_trend_Naive_n_ts_[2, 2, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[10.0, 0.0, 10.0, 0.0]",TRE,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.0588,0.0793,0.797,"gen_one_shape_ar_trend_Naive_n_ts_[2, 2, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[10.0, 0.0, 10.0, 0.0]",TRE,per_dataset,None,False
NaiveModel,none,LogTransformer(),None,0.0666,0.0852,0.9726,"gen_one_shape_ar_trend_Naive_n_ts_[2, 2, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[10.0, 0.0, 10.0, 0.0]",TRE,per_time_series,None,False
NaiveModel,none,LogTransformer(),std,0.0666,0.0852,0.9726,"gen_one_shape_ar_trend_Naive_n_ts_[2, 2, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[10.0, 0.0, 10.0, 0.0]",TRE,per_time_series,None,False
NaiveModel,none,LogTransformer(),None,0.0666,0.0852,0.9726,"gen_one_shape_ar_trend_Naive_n_ts_[2, 2, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[10.0, 0.0, 10.0, 0.0]",TRE,per_dataset,None,False
NaiveModel,none,None,None,0.0726,0.0905,0.999,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,None,None,False
NaiveModel,none,StandardScaler(),None,0.0726,0.0905,0.999,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_time_series,None,False
NaiveModel,none,StandardScaler(),std,0.0726,0.0905,0.999,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_time_series,None,False
NaiveModel,none,StandardScaler(),None,0.0726,0.0905,0.999,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_dataset,None,False
NaiveModel,none,MinMaxScaler(),None,0.0726,0.0905,0.999,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),std,0.0726,0.0905,0.999,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),None,0.0726,0.0905,0.999,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_dataset,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.0726,0.0905,0.999,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.0726,0.0905,0.999,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.0726,0.0905,0.999,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_dataset,None,False
NaiveModel,none,PowerTransformer(),None,0.0726,0.0905,0.999,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_time_series,None,False
NaiveModel,none,PowerTransformer(),std,0.0726,0.0905,0.999,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_time_series,None,False
NaiveModel,none,PowerTransformer(),None,0.0726,0.0905,0.999,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_dataset,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.0437,0.0672,0.6011,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),std,0.0437,0.0672,0.6011,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.0474,0.0704,0.6515,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_dataset,None,False
NaiveModel,none,LogTransformer(),None,0.0726,0.0905,1.0023,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_time_series,None,False
NaiveModel,none,LogTransformer(),std,0.0726,0.0905,1.0023,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_time_series,None,False
NaiveModel,none,LogTransformer(),None,0.0726,0.0905,1.0023,"gen_one_shape_ar_trend_Naive_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_[10.0, 1.0]",TRE,per_dataset,None,False
NeuralProphetModel,none,None,None,0.2992,0.3545,0.9911,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,None,None,False
NeuralProphetModel,none,StandardScaler(),None,0.2806,0.3302,0.9295,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,StandardScaler(),std,0.2846,0.3338,0.9426,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,StandardScaler(),None,0.2985,0.3539,0.9889,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_dataset,None,False
NeuralProphetModel,none,MinMaxScaler(),None,0.2762,0.3262,0.9149,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,MinMaxScaler(),std,0.2803,0.3299,0.9283,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,MinMaxScaler(),None,0.3028,0.3578,1.003,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_dataset,None,False
NeuralProphetModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.2768,0.3267,0.9169,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.2804,0.33,0.9289,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.3041,0.359,1.0073,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_dataset,None,False
NeuralProphetModel,none,PowerTransformer(),None,0.2839,0.3338,0.9404,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,PowerTransformer(),std,0.2882,0.3378,0.9545,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,PowerTransformer(),None,0.311,0.3739,1.0303,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_dataset,None,False
NeuralProphetModel,none,QuantileTransformer(output_distribution='normal'),None,0.2398,0.304,0.7943,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,QuantileTransformer(output_distribution='normal'),std,0.242,0.3068,0.8016,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,QuantileTransformer(output_distribution='normal'),None,0.3256,0.3877,1.0785,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_dataset,None,False
NeuralProphetModel,none,LogTransformer(),None,0.2717,0.3284,0.9852,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,LogTransformer(),std,0.286,0.3421,1.0369,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,LogTransformer(),None,0.2717,0.3284,0.9852,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 1, 2, 2]_am_[10, 10, 1, 1]_of_[10, 10, 1, 1]_gr_[1.0, 0.0, 1.0, 0.0]_None",TRE,per_dataset,None,False
NeuralProphetModel,none,None,None,0.2781,0.3228,1.2281,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,None,None,False
NeuralProphetModel,none,StandardScaler(),None,0.199,0.2446,0.879,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,StandardScaler(),std,0.2136,0.2607,0.9433,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,StandardScaler(),None,0.2661,0.3117,1.1754,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_dataset,None,False
NeuralProphetModel,none,MinMaxScaler(),None,0.1976,0.2428,0.8726,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,MinMaxScaler(),std,0.2094,0.2562,0.9249,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,MinMaxScaler(),None,0.3191,0.3605,1.409,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_dataset,None,False
NeuralProphetModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.1992,0.2447,0.8796,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.2137,0.2607,0.9436,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.3183,0.3599,1.4058,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_dataset,None,False
NeuralProphetModel,none,PowerTransformer(),None,0.2007,0.2462,0.8864,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,PowerTransformer(),std,0.2176,0.2645,0.9608,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,PowerTransformer(),None,0.2804,0.3244,1.2383,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_dataset,None,False
NeuralProphetModel,none,QuantileTransformer(output_distribution='normal'),None,0.1624,0.2225,0.717,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,QuantileTransformer(output_distribution='normal'),std,0.167,0.2304,0.7376,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,QuantileTransformer(output_distribution='normal'),None,0.3307,0.4008,1.4604,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_dataset,None,False
NeuralProphetModel,none,LogTransformer(),None,0.2953,0.341,1.4015,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,LogTransformer(),std,0.3892,0.4293,1.847,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,LogTransformer(),None,0.2953,0.341,1.4015,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]",TRE,per_dataset,None,False
NeuralProphetModel,none,None,None,0.0358,0.0439,0.8367,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,None,None,False
NeuralProphetModel,none,StandardScaler(),None,0.122,0.1279,2.8463,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,StandardScaler(),std,0.1092,0.1153,2.5486,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,StandardScaler(),None,0.0359,0.0439,0.8387,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_dataset,None,False
NeuralProphetModel,none,MinMaxScaler(),None,0.123,0.1289,2.8706,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,MinMaxScaler(),std,0.1066,0.1126,2.487,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,MinMaxScaler(),None,0.0361,0.0441,0.8429,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_dataset,None,False
NeuralProphetModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.1159,0.122,2.704,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.1044,0.1106,2.4367,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.0361,0.0441,0.8433,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_dataset,None,False
NeuralProphetModel,none,PowerTransformer(),None,0.1301,0.136,3.036,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,PowerTransformer(),std,0.1164,0.1225,2.7177,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,PowerTransformer(),None,0.4357,0.4423,10.1683,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_dataset,None,False
NeuralProphetModel,none,QuantileTransformer(output_distribution='normal'),None,0.0705,0.0916,1.6451,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,QuantileTransformer(output_distribution='normal'),std,0.0601,0.0807,1.402,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,QuantileTransformer(output_distribution='normal'),None,0.0802,0.1408,1.8733,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_dataset,None,False
NeuralProphetModel,none,LogTransformer(),None,0.0341,0.0423,0.8555,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,LogTransformer(),std,0.0342,0.0423,0.8583,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,LogTransformer(),None,0.0341,0.0423,0.8555,"gen_one_shape_ar_trend_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_dataset,None,False
NeuralProphetModel,none,None,None,0.4195,0.518,0.6802,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,None,None,False
NeuralProphetModel,none,StandardScaler(),None,0.432,0.5308,0.7004,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,StandardScaler(),std,0.4328,0.5312,0.7017,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,StandardScaler(),None,0.4195,0.518,0.6802,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_dataset,None,False
NeuralProphetModel,none,MinMaxScaler(),None,0.4358,0.5354,0.7066,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,MinMaxScaler(),std,0.4362,0.5353,0.7073,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,MinMaxScaler(),None,0.4198,0.5182,0.6807,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_dataset,None,False
NeuralProphetModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.4302,0.529,0.6976,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.4309,0.5292,0.6986,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.4198,0.5182,0.6806,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_dataset,None,False
NeuralProphetModel,none,PowerTransformer(),None,0.4312,0.5283,0.6991,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,PowerTransformer(),std,0.4328,0.5296,0.7018,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,PowerTransformer(),None,0.4245,0.5215,0.6883,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_dataset,None,False
NeuralProphetModel,none,QuantileTransformer(output_distribution='normal'),None,0.4194,0.5242,0.68,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,QuantileTransformer(output_distribution='normal'),std,0.4204,0.5254,0.6816,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,QuantileTransformer(output_distribution='normal'),None,0.4368,0.5369,0.7082,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_dataset,None,False
NeuralProphetModel,none,LogTransformer(),None,0.3983,0.4988,0.749,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,LogTransformer(),std,0.3988,0.4989,0.75,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_time_series,None,False
NeuralProphetModel,none,LogTransformer(),None,0.3983,0.4988,0.749,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",TRE,per_dataset,None,False
NeuralProphetModel,none,None,None,0.1048,0.1293,0.854,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,None,None,False
NeuralProphetModel,none,StandardScaler(),None,0.1159,0.1438,0.9441,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,StandardScaler(),std,0.1094,0.1359,0.8913,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,StandardScaler(),None,0.1049,0.1293,0.8543,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_dataset,None,False
NeuralProphetModel,none,MinMaxScaler(),None,0.1143,0.142,0.9313,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_time_series,None,False
NeuralProphetModel,none,MinMaxScaler(),std,0.1088,0.1351,0.8864,"gen_one_shape_ar_trend_NP_FNN_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[10.0, 0.0]",TRE,per_time_series,None,False
